Variety	TokenID	TextID	LineID	SpeakerID	Corpus	Genre	GenreCode	Register	Mode	WholeConstructionPlain	Verb	Particle	VerbPart	VerbForm	DirObjPlain	DirObjHeadPlain	Response	DirObjWordLength	DirObjLettLength	DirObjExprType	DirObjDefiniteness	DirObjGivenness	DirObjConcreteness	Semantics	DirObjThematicity	DirectionalPP	PrimeType	VerbFreq	PartFreq	VerbPartFreq	DeltaP.cueV	DeltaP.cueP	PMI	t.score	DICE	LogLikR	Surprisal.P	Surprisal.V	PartOnset	CValternation	CValternation2	CV.binary	JoinedDist	SplitDist	StressClash	Rhythm
NZ	PART4282	NZ:W1B-019:1	NZ:W1B-019:1:6	NZ:W1B-019:1:6	ICE	Letters	f	writ.informal	written	took over R & P	take	over	take over	took	R & P	P	Continuous	3	2	np	def	new	Nonconcrete	non-compositional	29.57198444	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4283	NZ:S1A-012:1	NZ:S1A-012:1:223	NZ:S1A-012:1:223:B	ICE	PrivateDia	a	spok.informal	spoken	take over the company	take	over	take over	take	the company	company	Continuous	2	10	nc	def	new	Nonconcrete	non-compositional	0.854335754	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4284	NZ:W1B-011:2	NZ:W1B-011:2:56	NZ:W1B-011:2:56	ICE	Letters	f	writ.informal	written	taken over the decorating	take	over	take over	taken	the decorating	decorating	Continuous	2	13	nc	def	new	Nonconcrete	non-compositional	0.968054211	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	1	2	no	1
NZ	PART4286	NZ:W2B-004:1	NZ:W2B-004:1:74	NZ:W2B-004:1:74	ICE	PopularWrit	h	writ.formal	written	took over the lease	take	over	take over	took	the lease	lease	Continuous	2	8	nc	def	given	Nonconcrete	non-compositional	1.597444089	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4287	NZ:W2E-006:1	NZ:W2E-006:1:33	NZ:W2E-006:1:33	ICE	PersuasiveWrit	k	writ.informal	written	take over the public roadway	take	over	take over	take	the public roadway	roadway	Continuous	3	16	nc	def	new	Nonconcrete	non-compositional	0.907852928	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4288	NZ:W2B-009:1	NZ:W2B-009:1:89	NZ:W2B-009:1:89	ICE	PopularWrit	h	writ.formal	written	took over the redoubt	take	over	take over	took	the redoubt	redoubt	Continuous	2	10	nc	def	new	Nonconcrete	non-compositional	0.934142924	no	Continuous	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	2	yes	2
NZ	PART4289	NZ:W2D-020:1	NZ:W2D-020:1:125	NZ:W2D-020:1:125	ICE	InstructWrit	j	writ.formal	written	took over the property	take	over	take over	took	the property	property	Continuous	2	11	nc	def	given	Concrete	non-compositional	4.55432661	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4290	NZ:S1A-037:1	NZ:S1A-037:1:83	NZ:S1A-037:1:83:M	ICE	PrivateDia	a	spok.informal	spoken	taken over jonesy's one	take	over	take over	taken	jonesy's one	one	Continuous	2	10	nc	indef	given	Nonconcrete	non-compositional	7.532956685	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	1	1	no	-1
NZ	PART4291	NZ:W2D-011:1	NZ:W2D-011:1:10	NZ:W2D-011:1:10	ICE	InstructWrit	j	writ.formal	written	take over the company's legal services	take	over	take over	take	the company's legal services	services	Continuous	4	24	nc	def	new	Nonconcrete	non-compositional	0.74906367	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4292	NZ:W2C-005:1	NZ:W2C-005:1:12	NZ:W2C-005:1:12	ICE	Reportage	i	writ.informal	written	took over Waitaki's South Island works	take	over	take over	took	Waitaki's South Island works	works	Continuous	4	24	nc	def	new	Nonconcrete	non-compositional	2.391390992	no	Continuous	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4293	NZ:W2A-033:1	NZ:W2A-033:1:21	NZ:W2A-033:1:21	ICE	AcademicWrit	g	writ.formal	written	took over the building	take	over	take over	took	the building	building	Continuous	2	11	nc	def	new	Nonconcrete	non-compositional	8.423022929	no	none	2164	1453	45	0.019383771	0.028848323	3.839117894	6.239480556	0.024882499	157.8231348	5.587631687	5.012965891	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4296	NZ:W2F-005:1	NZ:W2F-005:1:81	NZ:W2F-005:1:81	ICE	CreativeWrit	l	writ.informal	written	take out his strap	take	out	take out	take	his strap	strap	Continuous	2	8	nc	def	new	Concrete	compositional	0.710732054	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4297	NZ:W2D-010:1	NZ:W2D-010:1:47	NZ:W2D-010:1:47	ICE	InstructWrit	j	writ.formal	written	taking out maintenance contracts	take	out	take out	taking	maintenance contracts	contract	Continuous	2	20	nc	indef	new	Nonconcrete	non-compositional	4.653327129	yes	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	1	1	no	0
NZ	PART4298	NZ:S2B-008:3	NZ:S2B-008:3:78	NZ:S2B-008:3:78:L	ICE	ScriptedMono	d	spok.formal	spoken	taking out second or third mortgages	take	out	take out	taking	second or third mortgages	mortgage	Continuous	4	22	nc	indef	new	Nonconcrete	non-compositional	0.962463908	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	1	1	no	0
NZ	PART4299	NZ:W2B-038:1	NZ:W2B-038:1:13	NZ:W2B-038:1:13	ICE	PopularWrit	h	writ.formal	written	take out silt and floodwaters	take	out	take out	take	silt and floodwaters	floodwaters	Continuous	3	18	nc	indef	new	Concrete	compositional	0.544810678	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	0	0	yes	0
CA	PART43	CAN:W2B-008:1	CAN:W2B-008:1:74	CAN:W2B-008:1:74	ICE	PopularWrit	h	writ.formal	written	taking up the fiddle	take	up	take up	taking	the fiddle	fiddle	Continuous	2	9	nc	def	given	Concrete	non-compositional	22.72727273	no	none	1798	2373	30	0.014337985	0.01087002	2.813785474	4.698244695	0.01438504	66.20755501	5.90528671	6.30560579	V	CV	CV.VC	other	1	2	no	1
CA	PART430	CAN:S1A-029:1	CAN:S1A-029:1:185	CAN:S1A-029:1:185:A	ICE	PrivateDia	a	spok.informal	spoken	bring back no memories	bring	back	bring back	bring	no memories	memory	Continuous	2	10	nc	def	new	Nonconcrete	non-compositional	0.913242009	no	none	454	915	12	0.025528308	0.012672349	4.85235465	3.344183077	0.017531045	57.99823978	5.241585987	6.252665432	C	CC	CC	CC	0	0	yes	0
NZ	PART4303	NZ:W1A-011:3	NZ:W1A-011:3:111	NZ:W1A-011:3:111	ICE	StudentWrit	e	writ.informal	written	take out products	take	out	take out	take	products	product	Continuous	1	8	nc	indef	given	Concrete	compositional	7.840062721	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4304	NZ:S2A-008:1	NZ:S2A-008:1:140	NZ:S2A-008:1:140:R	ICE	UnscriptMono	c	spok.informal	spoken	taking out first prize	take	out	take out	taking	first prize	prize	Continuous	2	10	nc	indef	new	Concrete	compositional	0.642673522	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	1	1	no	0
NZ	PART4305	NZ:S2A-038:1	NZ:S2A-038:1:64	NZ:S2A-038:1:64:G	ICE	UnscriptMono	c	spok.informal	spoken	takes out the ozone	take	out	take out	takes	the ozone	ozone	Continuous	2	8	nc	def	given	Concrete	non-compositional	13.04964539	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4306	NZ:W1B-019:1	NZ:W1B-019:1:33	NZ:W1B-019:1:33	ICE	Letters	f	writ.informal	written	take out a policy	take	out	take out	take	a policy	policy	Continuous	2	7	nc	indef	given	Nonconcrete	non-compositional	8.560311284	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4307	NZ:S1B-057:1	NZ:S1B-057:1:128	NZ:S1B-057:1:128:J	ICE	PublicDia	b	spok.formal	spoken	take out the seat of glenfield	take	out	take out	take	the seat of glenfield	seat	Continuous	4	18	nc	def	new	Concrete	non-compositional	7.741935484	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4308	NZ:S2A-015:1	NZ:S2A-015:1:220	NZ:S2A-015:1:220:S	ICE	UnscriptMono	c	spok.informal	spoken	take out two points coming in sixth	take	out	take out	take	two points coming in sixth	coming	Continuous	5	22	nc	indef	new	Nonconcrete	non-compositional	3.560302626	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4309	NZ:W2E-009:4	NZ:W2E-009:4:71	NZ:W2E-009:4:71	ICE	PersuasiveWrit	k	writ.informal	written	taken out citizenship	take	out	take out	taken	citizenship	citizenship	Continuous	1	11	nc	indef	new	Nonconcrete	non-compositional	0.931532371	no	none	2164	6479	28	0.006474012	0.002171725	0.997883265	2.641866592	0.006479232	10.89673138	6.272129862	7.85420052	V	CV	CV.VC	other	1	1	no	0
CA	PART431	CAN:W2F-012:1	CAN:W2F-012:1:151	CAN:W2F-012:1:151	ICE	CreativeWrit	l	writ.informal	written	bring back the past	bring	back	bring back	bring	the past	past	Continuous	2	7	nc	def	new	Nonconcrete	non-compositional	2.69179004	no	none	454	915	12	0.025528308	0.012672349	4.85235465	3.344183077	0.017531045	57.99823978	5.241585987	6.252665432	C	CC	CC	CC	0	1	yes	1
NZ	PART4310	NZ:W2D-012:1	NZ:W2D-012:1:52	NZ:W2D-012:1:52	ICE	InstructWrit	j	writ.formal	written	taken on a job	take	on	take on	taken	a job	job	Continuous	2	4	nc	indef	given	Nonconcrete	non-compositional	11.80965613	yes	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	1	no	0
NZ	PART4312	NZ:S1B-079:1	NZ:S1B-079:1:19	NZ:S1B-079:1:19:E	ICE	PublicDia	b	spok.formal	spoken	take on extra tasks	take	on	take on	take	extra tasks	task	Continuous	2	10	nc	indef	new	Nonconcrete	non-compositional	0.711997152	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4313	NZ:W2C-012:1	NZ:W2C-012:1:29	NZ:W2C-012:1:29	ICE	Reportage	i	writ.informal	written	took on industrial giant BHP	take	on	take on	took	industrial giant BHP	BHP	Continuous	3	18	nc	def	new	Nonconcrete	non-compositional	0.950118765	no	Continuous	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4315	NZ:W1B-002:2	NZ:W1B-002:2:110	NZ:W1B-002:2:110	ICE	Letters	f	writ.informal	written	taking on new ones	take	on	take on	taking	new ones	one	Continuous	2	7	nc	indef	new	Concrete	non-compositional	5.044136192	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	1	no	0
NZ	PART4316	NZ:S1A-050:1	NZ:S1A-050:1:178	NZ:S1A-050:1:178:A	ICE	PrivateDia	a	spok.informal	spoken	taken on new staff	take	on	take on	taken	new staff	staff	Continuous	2	8	nc	indef	new	Nonconcrete	non-compositional	0.923361034	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	1	no	0
NZ	PART4317	NZ:S2B-033:1	NZ:S2B-033:1:6	NZ:S2B-033:1:6:K	ICE	ScriptedMono	d	spok.formal	spoken	take on physical existence	take	on	take on	take	physical existence	existence	Continuous	2	17	nc	indef	new	Nonconcrete	non-compositional	1.534919417	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4318	NZ:W1B-023:8	NZ:W1B-023:8:87	NZ:W1B-023:8:87	ICE	Letters	f	writ.informal	written	taking on substantially more debt	take	on	take on	taking	substantially more debt	debt	Continuous	3	21	nc	indef	new	Nonconcrete	non-compositional	0.875656743	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	2	no	1
NZ	PART4319	NZ:S2B-037:2	NZ:S2B-037:2:76	NZ:S2B-037:2:76:M	ICE	ScriptedMono	d	spok.formal	spoken	take on the big bad world	take	on	take on	take	the big bad world	world	Continuous	4	14	nc	def	new	Nonconcrete	non-compositional	4.775549188	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	1	yes	1
CA	PART432	CAN:W2F-012:1	CAN:W2F-012:1:153	CAN:W2F-012:1:153	ICE	CreativeWrit	l	writ.informal	written	bring back the past	bring	back	bring back	bring	the past	past	Continuous	2	7	nc	def	new	Nonconcrete	non-compositional	2.69179004	no	Continuous	454	915	12	0.025528308	0.012672349	4.85235465	3.344183077	0.017531045	57.99823978	5.241585987	6.252665432	C	CC	CC	CC	0	1	yes	1
NZ	PART4321	NZ:W2A-009:1	NZ:W2A-009:1:39	NZ:W2A-009:1:39	ICE	AcademicWrit	g	writ.formal	written	take on the drainage work	take	on	take on	take	the drainage work	work	Continuous	3	15	nc	def	new	Nonconcrete	non-compositional	5.657708628	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4322	NZ:W1A-013:1	NZ:W1A-013:1:38	NZ:W1A-013:1:38	ICE	StudentWrit	e	writ.informal	written	take on their values	take	on	take on	take	their values	value	Continuous	2	11	nc	def	given	Nonconcrete	non-compositional	2.653693056	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4324	NZ:S1A-012:1	NZ:S1A-012:1:92	NZ:S1A-012:1:92:B	ICE	PrivateDia	a	spok.informal	spoken	take on a job	take	on	take on	take	a job	job	Continuous	2	4	nc	indef	given	Nonconcrete	non-compositional	16.23237933	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4325	NZ:S2A-015:1	NZ:S2A-015:1:32	NZ:S2A-015:1:32:P	ICE	UnscriptMono	c	spok.informal	spoken	taking on chris white	take	on	take on	taking	chris white	white	Continuous	2	10	np	def	new	Concrete	non-compositional	9.790832221	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	1	no	0
NZ	PART4326	NZ:S2B-020:1	NZ:S2B-020:1:26	NZ:S2B-020:1:26:N	ICE	ScriptedMono	d	spok.formal	spoken	taking on extra staff	take	on	take on	taking	extra staff	staff	Continuous	2	10	nc	indef	new	Nonconcrete	non-compositional	2.682163612	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	1	no	0
NZ	PART4327	NZ:S2A-015:1	NZ:S2A-015:1:166	NZ:S2A-015:1:166:S	ICE	UnscriptMono	c	spok.informal	spoken	take on geoff's joy	take	on	take on	take	geoff's joy	joy	Continuous	2	9	nc	def	given	Nonconcrete	non-compositional	5.340453939	no	Continuous	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4328	NZ:W2D-012:1	NZ:W2D-012:1:77	NZ:W2D-012:1:77	ICE	InstructWrit	j	writ.formal	written	taking on non-traditional trades	take	on	take on	taking	non-traditional trades	trade	Continuous	2	20	nc	indef	new	Nonconcrete	non-compositional	1.389371309	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	3	no	2
NZ	PART4329	NZ:S1A-050:1	NZ:S1A-050:1:211	NZ:S1A-050:1:211:A	ICE	PrivateDia	a	spok.informal	spoken	taking on the drycleaning	take	on	take on	taking	the drycleaning	drycleaning	Continuous	2	14	nc	def	new	Concrete	non-compositional	3.693444137	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	3	no	2
CA	PART433	CAN:S1A-054:1	CAN:S1A-054:1:242	CAN:S1A-054:1:242:B	ICE	PrivateDia	a	spok.informal	spoken	bring back all this meat	bring	back	bring back	bring	all this meat	meat	Continuous	3	11	nc	def	given	Concrete	compositional	1.887682869	no	none	454	915	12	0.025528308	0.012672349	4.85235465	3.344183077	0.017531045	57.99823978	5.241585987	6.252665432	C	CC	CC	CC	0	0	yes	0
NZ	PART4330	NZ:S2A-016:1	NZ:S2A-016:1:394	NZ:S2A-016:1:394:P	ICE	UnscriptMono	c	spok.informal	spoken	take on natal and transvaal	take	on	take on	take	natal and transvaal	transvaal	Continuous	3	17	nc	indef	new	Nonconcrete	non-compositional	0.267058352	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4331	NZ:S1A-050:1	NZ:S1A-050:1:250	NZ:S1A-050:1:250:B	ICE	PrivateDia	a	spok.informal	spoken	take on second hand clothing	take	on	take on	take	second hand clothing	clothing	Continuous	3	18	nc	indef	new	Concrete	non-compositional	10.15697138	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4332	NZ:W2F-005:1	NZ:W2F-005:1:101	NZ:W2F-005:1:101	ICE	CreativeWrit	l	writ.informal	written	taken on a faintly wounded tone	take	on	take on	taken	a faintly wounded tone	tone	Continuous	4	19	nc	indef	new	Nonconcrete	non-compositional	0.710732054	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	1	no	0
NZ	PART4333	NZ:S1B-075:1	NZ:S1B-075:1:125	NZ:S1B-075:1:125:Y	ICE	PublicDia	b	spok.formal	spoken	took on a girl called kath	take	on	take on	took	a girl called kath	girl	Continuous	4	15	nc	indef	new	Concrete	non-compositional	1.661819693	no	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4334	NZ:W2B-026:1	NZ:W2B-026:1:104	NZ:W2B-026:1:104	ICE	PopularWrit	h	writ.formal	written	taken on a whole new meaning	take	on	take on	taken	a whole new meaning	meaning	Continuous	4	16	nc	indef	new	Nonconcrete	non-compositional	0.860215054	no	Discontinuous	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	1	1	no	0
NZ	PART4335	NZ:S2A-006:1	NZ:S2A-006:1:168	NZ:S2A-006:1:168:R	ICE	UnscriptMono	c	spok.informal	spoken	takes on the forehand volley	take	on	take on	takes	the forehand volley	volley	Continuous	3	17	nc	def	given	Nonconcrete	non-compositional	14.59854015	yes	none	2164	9319	58	0.017521134	0.004098033	1.524105345	4.967806088	0.01010189	47.70566186	5.221503789	7.327978441	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4336	NZ:W2F-011:1	NZ:W2F-011:1:134	NZ:W2F-011:1:134	ICE	CreativeWrit	l	writ.informal	written	taking off all their clothes	take	off	take off	taking	all their clothes	clothes	Continuous	3	15	nc	def	new	Concrete	compositional	0.956937799	no	none	2164	1170	44	0.019204275	0.035484354	4.11922259	6.251554309	0.026394721	170.6169084	5.620053165	4.732861196	V	CV	CV.VC	other	1	1	no	0
NZ	PART4337	NZ:S2A-009:1	NZ:S2A-009:1:39	NZ:S2A-009:1:39:B	ICE	UnscriptMono	c	spok.informal	spoken	took off the front cover	take	off	take off	took	the front cover	cover	Continuous	3	13	nc	def	new	Nonconcrete	compositional	1.444564825	no	Continuous	2164	1170	44	0.019204275	0.035484354	4.11922259	6.251554309	0.026394721	170.6169084	5.620053165	4.732861196	V	CV	CV.VC	other	0	1	yes	1
NZ	PART4338	NZ:W2F-017:1	NZ:W2F-017:1:172	NZ:W2F-017:1:172	ICE	CreativeWrit	l	writ.informal	written	took off his hat	take	off	take off	took	his hat	hat	Continuous	2	6	nc	def	new	Concrete	compositional	2.369668246	no	none	2164	1170	44	0.019204275	0.035484354	4.11922259	6.251554309	0.026394721	170.6169084	5.620053165	4.732861196	V	CV	CV.VC	other	0	0	yes	0
NZ	PART4339	NZ:W2F-011:1	NZ:W2F-011:1:97	NZ:W2F-011:1:97	ICE	CreativeWrit	l	writ.informal	written	take off my scarf	take	off	take off	take	my scarf	scarf	Continuous	2	7	nc	def	new	Concrete	compositional	0.956937799	no	Discontinuous	2164	1170	44	0.019204275	0.035484354	4.11922259	6.251554309	0.026394721	170.6169084	5.620053165	4.732861196	V	CV	CV.VC	other	0	0	yes	0
